uri,code,name
https://edmo.seadatanet.org/report/2976,2976,"Oceanic and Continental Environments and Paleoenvironments, Talence"
https://edmo.seadatanet.org/report/2977,2977,SMart Wind Limited
https://edmo.seadatanet.org/report/2978,2978,Institute of Earth Sciences of Paris
https://edmo.seadatanet.org/report/2979,2979,Task Group for the Extension of the Continental Shelf
https://edmo.seadatanet.org/report/298,298,"IEO-CSIC, Oceanographic Centre of Canary Island"
https://edmo.seadatanet.org/report/2980,2980,Northwestern Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2981,2981,Northumberland Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2982,2982,Eastern Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2983,2983,Kent and Essex Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2984,2984,Sussex Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2985,2985,Southern Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2986,2986,Devon and Severn Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2987,2987,Cornwall Inshore Fisheries and Conservation Authority
https://edmo.seadatanet.org/report/2988,2988,"EMU Limited, Head Office"
https://edmo.seadatanet.org/report/2989,2989,"EMU Ltd, Operations"
https://edmo.seadatanet.org/report/299,299,"Aristotelian University of Thessaloniki, School of Veterinary Medicine, Laboratory of Ichthyology and Fish Pathology "
https://edmo.seadatanet.org/report/2990,2990,Boston University Department of Earth Sciences
https://edmo.seadatanet.org/report/2991,2991,"University of California, Santa Barbara, Department of Ecology, Evolution and Marine Biology"
https://edmo.seadatanet.org/report/2992,2992,University of Southern Mississippi Department of Marine Science
https://edmo.seadatanet.org/report/2993,2993,Instituto Nacional de Pesquisas Espaciais
https://edmo.seadatanet.org/report/2994,2994,"Centre for Ecology and Conservation, University of Exeter"
https://edmo.seadatanet.org/report/2995,2995,Scottish Government
https://edmo.seadatanet.org/report/2996,2996,Optimised Environments ltd
https://edmo.seadatanet.org/report/2997,2997,ConWx ApS
https://edmo.seadatanet.org/report/2998,2998,"Durham University, Department of Archaeology, Archaeological Services"
https://edmo.seadatanet.org/report/2999,2999,State Authority of Geology for Lower Saxony
https://edmo.seadatanet.org/report/3,3,"Culterty Field Station, University of Aberdeen"
https://edmo.seadatanet.org/report/300,300,"Aristotelian University of Thessaloniki, Physical Geography Department, Laboratory of Remote Sensing "
https://edmo.seadatanet.org/report/3000,3000,Federal Waterways Engineering and Research Institute
https://edmo.seadatanet.org/report/3001,3001,Steinfeld und Partner
https://edmo.seadatanet.org/report/3002,3002,Waterways and Shipping Board Emden
https://edmo.seadatanet.org/report/3003,3003,Fugro Consult
https://edmo.seadatanet.org/report/3006,3006,SSE Renewables
https://edmo.seadatanet.org/report/3007,3007,Aquatic Survey & Monitoring Ltd.
https://edmo.seadatanet.org/report/3008,3008,RPS Energy
https://edmo.seadatanet.org/report/3009,3009,Institute for Environmental Protection and Research
https://edmo.seadatanet.org/report/301,301,"National Technical University of Athens, School of of Mining Engineering and Metallurgy, Section of Geological Sciences "
https://edmo.seadatanet.org/report/3010,3010,Centre for Scientific Research and Higher Education of Ensenada
https://edmo.seadatanet.org/report/3011,3011,"Leiden University, Leiden Institute of Chemistry"
https://edmo.seadatanet.org/report/3012,3012,Ecospan Environmental Limited
https://edmo.seadatanet.org/report/3016,3016,King's College London Department of Geography
https://edmo.seadatanet.org/report/3017,3017,University of Oxford Department of Engineering Science
https://edmo.seadatanet.org/report/3018,3018,Lancaster University Department of Mathematics and Statistics
https://edmo.seadatanet.org/report/3019,3019,University of Reading Department of Mathematics and Statistics
https://edmo.seadatanet.org/report/302,302,"University of Athens, Department of Chemistry, Division of Inorganic and Environmental Chemistry, Environmental and Marine Chemistry Group "
https://edmo.seadatanet.org/report/3020,3020,University of Bristol Department of Civil Engineering
https://edmo.seadatanet.org/report/3021,3021,Swansea University College of Engineering
https://edmo.seadatanet.org/report/3023,3023,Tethys Geoconsulting GmbH
https://edmo.seadatanet.org/report/3024,3024,"Institut für Biologie, Freiburg"
https://edmo.seadatanet.org/report/3025,3025,University of Queensland
https://edmo.seadatanet.org/report/3027,3027,"Labor für Marine Technologien, MSR-Technik und Prozesssimulation"
https://edmo.seadatanet.org/report/3028,3028,"University of Madeira, Marine Biological Station of Funchal"
https://edmo.seadatanet.org/report/3029,3029,Royal Meteorological Society
https://edmo.seadatanet.org/report/303,303,"University of Athens, Department of Geology, Laboratory of Historical Geology, Paleontology "
https://edmo.seadatanet.org/report/3030,3030,"University of Leeds, School of Geography"
https://edmo.seadatanet.org/report/3031,3031,"Jacobs Engineering, Glasgow"
https://edmo.seadatanet.org/report/3032,3032,Middlesex University School of Health and Social Sciences
https://edmo.seadatanet.org/report/3033,3033,Defra Flood Management Division
https://edmo.seadatanet.org/report/3034,3034,Dalcour Maclaren
https://edmo.seadatanet.org/report/3036,3036,"Indian Institute of Technology Roorkee, Department of Chemistry"
https://edmo.seadatanet.org/report/3037,3037,"Aarhus University,Danish Centre for Environment and Energy"
https://edmo.seadatanet.org/report/3038,3038,Scantrol AS
https://edmo.seadatanet.org/report/3039,3039,University of Portsmouth School of Earth and Environmental Sciences
https://edmo.seadatanet.org/report/304,304,"University of Athens, Department of Geology, Laboratory of Physical Geography "
https://edmo.seadatanet.org/report/3042,3042,"University of Seville, Department of Applied Physics II"
https://edmo.seadatanet.org/report/3043,3043,University of Stellenbosch Department of Earth Sciences
https://edmo.seadatanet.org/report/3044,3044,Harvard University Department of Earth and Planetary Sciences
https://edmo.seadatanet.org/report/3045,3045,"Jožef Stefan Institute, Department of Environmental Sciences"
https://edmo.seadatanet.org/report/3046,3046,SMRU Limited
https://edmo.seadatanet.org/report/3048,3048,Laboratory for Polar Ecology
https://edmo.seadatanet.org/report/3049,3049,Brown & May Marine Ltd.
https://edmo.seadatanet.org/report/305,305,"University of Athens, Department of Geology, Remote Sensing Laboratory "
https://edmo.seadatanet.org/report/3050,3050,Anatec Ltd
https://edmo.seadatanet.org/report/3051,3051,Hellenic Centre for Marine Research (HCMR)
https://edmo.seadatanet.org/report/3052,3052,Commission for the Conservation of Antarctic Marine Living Resources
https://edmo.seadatanet.org/report/3054,3054,Marine Management Organisation
https://edmo.seadatanet.org/report/3055,3055,INRS Water Earth Environment Research Centre
https://edmo.seadatanet.org/report/3056,3056,"University of Sydney, School of Geosciences"
https://edmo.seadatanet.org/report/3057,3057,RPS Group
https://edmo.seadatanet.org/report/3058,3058,"Atlantic Technological University, Sligo"
https://edmo.seadatanet.org/report/3059,3059,Technological University of the Shannon
https://edmo.seadatanet.org/report/306,306,"University of Athens, Department of Biology, Laboratory of Zoology "
https://edmo.seadatanet.org/report/3060,3060,National Biodiversity Data Centre
https://edmo.seadatanet.org/report/3061,3061,Compass Informatics
https://edmo.seadatanet.org/report/3062,3062,Dundalk Institute of Technology
https://edmo.seadatanet.org/report/3063,3063,Royal College of Surgeons Ireland
https://edmo.seadatanet.org/report/3064,3064,Teagasc Agriculture and Food Development Authority
https://edmo.seadatanet.org/report/3065,3065,"Department of Agriculture, Food and the Marine"
https://edmo.seadatanet.org/report/3066,3066,Munster Technological University
https://edmo.seadatanet.org/report/3067,3067,Marine Renewables Industry Association
https://edmo.seadatanet.org/report/3068,3068,SmartBay Ireland
https://edmo.seadatanet.org/report/3069,3069,"Technological University of the Shannon, Limerick"
https://edmo.seadatanet.org/report/307,307,"University of Crete, Department of Chemistry, Laboratory of Environmental Chemistry "
https://edmo.seadatanet.org/report/3070,3070,"Technological University Dublin, Tallaght"
https://edmo.seadatanet.org/report/3072,3072,RPS (Galway)
https://edmo.seadatanet.org/report/3073,3073,DMP Statistical Solutions Ltd
https://edmo.seadatanet.org/report/3074,3074,Repsol Nuevas Energias UK Ltd
https://edmo.seadatanet.org/report/3075,3075,Georgia Institute of Technology
https://edmo.seadatanet.org/report/3078,3078,Mediterranean Institute of Oceanography (Marseille)
https://edmo.seadatanet.org/report/3079,3079,"University Of Corsica, Pasquale Paoli"
https://edmo.seadatanet.org/report/308,308,El Toruno Research and marine species culture 
https://edmo.seadatanet.org/report/3080,3080,"Regional Directorates for Environment, development and housing, Corse"
https://edmo.seadatanet.org/report/3081,3081,"French territorial communities, environmental office of corsica"
https://edmo.seadatanet.org/report/3084,3084,Faroe Marine Research Institute
https://edmo.seadatanet.org/report/3086,3086,Port of Tallinn
https://edmo.seadatanet.org/report/3087,3087,Ministry of the Environment
https://edmo.seadatanet.org/report/3088,3088,Luode Consulting Oy
https://edmo.seadatanet.org/report/3089,3089,Baltic Environmental Forum
https://edmo.seadatanet.org/report/309,309,Canary Institute of Marine Sciences
https://edmo.seadatanet.org/report/3090,3090,"University of Tokyo, Atmosphere and Ocean Research Institute"
https://edmo.seadatanet.org/report/3091,3091,Federaal Agentschap voor Nucleaire Controle
https://edmo.seadatanet.org/report/3092,3092,Hellenic Survey of Geology & Mineral Exploration
https://edmo.seadatanet.org/report/3095,3095,Japanese Atomic Energy Agency Tokai Research and Development Center
https://edmo.seadatanet.org/report/3096,3096,Hirosaki University School of Health Sciences
https://edmo.seadatanet.org/report/3097,3097,National Taiwan University Department of Geosciences
https://edmo.seadatanet.org/report/3099,3099,Kinki University Department of Applied Chemistry
https://edmo.seadatanet.org/report/31,31,Gwynedd District Council (Meirionydd area)
https://edmo.seadatanet.org/report/310,310,Geological Survey of Spain
https://edmo.seadatanet.org/report/3100,3100,Kochi University Department of Environmental Science
https://edmo.seadatanet.org/report/3101,3101,Nihon University Department of Chemistry
https://edmo.seadatanet.org/report/3102,3102,"National Institute of Advanced Industrial Science and Technology, Tsukuba"
https://edmo.seadatanet.org/report/3103,3103,Spanish Cetacean Society
https://edmo.seadatanet.org/report/3104,3104,Centre for Research into Ecological and Environmental Modelling
https://edmo.seadatanet.org/report/3105,3105,Institute for Nature Conservation and Forestry
https://edmo.seadatanet.org/report/3106,3106,Louisiana Universities Marine Consortium
https://edmo.seadatanet.org/report/3107,3107,Moss Landing Marine Laboratories
https://edmo.seadatanet.org/report/3108,3108,"US Naval Research Laboratory, Stennis Space Center"
https://edmo.seadatanet.org/report/3109,3109,Bureau of Ocean Energy Management
https://edmo.seadatanet.org/report/3110,3110,"University Of Tongji, State Key Laboratory Of Marine Geology"
https://edmo.seadatanet.org/report/3111,3111,Mediterranean Institut Of Biodiversity And Marine And Continental Ecology
https://edmo.seadatanet.org/report/3112,3112,"State University of New York, University at Buffalo, Department of Geology"
https://edmo.seadatanet.org/report/3113,3113,College of Coastal Georgia
https://edmo.seadatanet.org/report/3114,3114,"Louisiana State University, Department of Oceanography and Coastal Sciences"
https://edmo.seadatanet.org/report/3115,3115,Monterey Bay Aquarium Research Institute
https://edmo.seadatanet.org/report/3116,3116,MRV Systems
https://edmo.seadatanet.org/report/3117,3117,University of Mississippi Field Station
https://edmo.seadatanet.org/report/3118,3118,"Oregon State University, Hatfield Marine Science Center"
https://edmo.seadatanet.org/report/3119,3119,"Savannah State University, Department of Natural Sciences"
https://edmo.seadatanet.org/report/312,312,"University of Crete, Department of Biology, Laboratory of Fisheries "
https://edmo.seadatanet.org/report/3120,3120,"University of South Carolina, Department of Biological Sciences"
https://edmo.seadatanet.org/report/3121,3121,"NOAA Southeast Fisheries Science Center, Beaufort Laboratory"
https://edmo.seadatanet.org/report/3122,3122,"San Francisco State University, Department of Chemistry and Biochemistry"
https://edmo.seadatanet.org/report/3123,3123,"Tulane University, Department of Earth and Environmental Sciences"
https://edmo.seadatanet.org/report/3124,3124,"Stony Brook University, School of Marine and Atmospheric Sciences"
https://edmo.seadatanet.org/report/3125,3125,"University of California, Berkeley, Department of Earth & Planetary Science"
https://edmo.seadatanet.org/report/3126,3126,"University of Chicago, Department of Ecology & Evolution"
https://edmo.seadatanet.org/report/3127,3127,"University of Santa Cruz, Department of Earth & Planetary Sciences"
https://edmo.seadatanet.org/report/3128,3128,"University of San Diego, Department of Marine Science and Environmental Studies"
https://edmo.seadatanet.org/report/3129,3129,"University of Texas at Dallas, Department of Geosciences"
https://edmo.seadatanet.org/report/313,313,"University of Ioannina, School of Medicine, Laboratory of Hygiene "
https://edmo.seadatanet.org/report/3130,3130,"University of Washington, Tacoma"
https://edmo.seadatanet.org/report/3131,3131,"Washington University in St. Louis, Department of Earth and Planetary Sciences"
https://edmo.seadatanet.org/report/3132,3132,Thomson Ecology Ltd
https://edmo.seadatanet.org/report/3133,3133,Dorset County Council
https://edmo.seadatanet.org/report/3134,3134,University of La Rochelle
https://edmo.seadatanet.org/report/3135,3135,"Department for Business, Innovation and Skills."
https://edmo.seadatanet.org/report/3136,3136,"University College London, Department of Space and Climate Physics, Mullard Space Science Laboratory"
https://edmo.seadatanet.org/report/3137,3137,Antea Group
https://edmo.seadatanet.org/report/3138,3138,University of Tartu
https://edmo.seadatanet.org/report/3139,3139,Estonian Fund for Nature
https://edmo.seadatanet.org/report/314,314,"University of Patras, Department of Geology, Laboratory of Applied Geochemistry "
https://edmo.seadatanet.org/report/3140,3140,"Institute of Food Safety, Animal Health and Environment"
https://edmo.seadatanet.org/report/3141,3141,"Baltic Environmental Forum, Latvia"
https://edmo.seadatanet.org/report/3142,3142,"Faculty of Biology, University of Latvia"
https://edmo.seadatanet.org/report/3143,3143,Center for ecotoxicological researches of Montenegro (CETI)
https://edmo.seadatanet.org/report/3144,3144,Institute of Hydrometerology and Seizmology of Montenegro (ZHMS)
https://edmo.seadatanet.org/report/3145,3145,Faculty of Natural Sciences and Mathematics
https://edmo.seadatanet.org/report/3146,3146,Natural History Museum of Montenegro
https://edmo.seadatanet.org/report/3147,3147,Blue Lobster IT Ltd
https://edmo.seadatanet.org/report/3148,3148,Orkney Skate Trust
https://edmo.seadatanet.org/report/315,315,"University of Patras, Department of Chemistry, Laboratory of Physical Chemistry "
https://edmo.seadatanet.org/report/3154,3154,Euro-Mediterranean Centre on Climate Change
https://edmo.seadatanet.org/report/3155,3155,Laboratory of Dynamic Oceanography and Climatology
https://edmo.seadatanet.org/report/3157,3157,Virginia Institute of Marine Science
https://edmo.seadatanet.org/report/3158,3158,"Center for Atmosphere Ocean Science, New York University"
https://edmo.seadatanet.org/report/3159,3159,Columbia River Inter-Tribal Fish Commission
https://edmo.seadatanet.org/report/316,316,Aqua Fact International Services Ltd.
https://edmo.seadatanet.org/report/3160,3160,Oregon Department of Fish and Wildlife
https://edmo.seadatanet.org/report/3161,3161,"Finnish Game and Fisheries Research Institute, Turku"
https://edmo.seadatanet.org/report/3163,3163,Stanford University Hopkins Marine Station
https://edmo.seadatanet.org/report/3164,3164,Hellenic Society for the Study and Protection of the Monk Seal
https://edmo.seadatanet.org/report/3165,3165,NOAA Southwest Fisheries Science Center
https://edmo.seadatanet.org/report/3166,3166,Rio Tinto Iron Ore
https://edmo.seadatanet.org/report/3167,3167,University of Alaska Anchorage Department of Biological Sciences
https://edmo.seadatanet.org/report/3168,3168,University of Eastern Finland Department of Biology
https://edmo.seadatanet.org/report/3169,3169,Federal University of Rio Grande Institute of Oceanography
https://edmo.seadatanet.org/report/317,317,Commissioners of Irish Lights
https://edmo.seadatanet.org/report/3170,3170,University of Pretoria Department of Zoology and Entomology
https://edmo.seadatanet.org/report/3171,3171,ARTOO Marine Biology Consultants
https://edmo.seadatanet.org/report/3172,3172,"Federal Ministry for the Environment, Nature Conservation and Nuclear Safety"
https://edmo.seadatanet.org/report/3173,3173,Kolmordens Djurpark
https://edmo.seadatanet.org/report/3174,3174,Marine Atlas Consultants Ltd
https://edmo.seadatanet.org/report/3175,3175,Natural England
https://edmo.seadatanet.org/report/3176,3176,Bremerhaven University of Applied Sciences
https://edmo.seadatanet.org/report/3177,3177,National Renewable Energy Centre
https://edmo.seadatanet.org/report/3178,3178,The Mediterranean Science Commission
https://edmo.seadatanet.org/report/3179,3179,Cherbourg-Octeville Radioecology Laboratory
https://edmo.seadatanet.org/report/318,318,Port of Cork Company
https://edmo.seadatanet.org/report/3180,3180,Radioecological Research Laboratory on the Atlantic Seaboard
https://edmo.seadatanet.org/report/3181,3181,Faroe Museum of Natural History
https://edmo.seadatanet.org/report/3182,3182,Maritime Training and Education Centre
https://edmo.seadatanet.org/report/3183,3183,Sea Education Association
https://edmo.seadatanet.org/report/3184,3184,"Navy Hydrographic and Oceanographic Service, Military Oceanography Centre"
https://edmo.seadatanet.org/report/3185,3185,Waves and Complex Media Laboratory
https://edmo.seadatanet.org/report/3186,3186,Dorset Environmental Record Centre
https://edmo.seadatanet.org/report/3187,3187,"CNRS Paris Institute of Earth Physics, Marine Geoscience Laboratory"
https://edmo.seadatanet.org/report/3188,3188,"CNRS Paris Institute of Earth Physics, Marine Geoscience Laboratory"
https://edmo.seadatanet.org/report/3189,3189,"CNR, Biophysics Institute (Pisa)"
https://edmo.seadatanet.org/report/319,319,Dublin Institute for Advanced Studies
https://edmo.seadatanet.org/report/3190,3190,"University of Milano, Bicocca, Dept.of Biotechnology and Biosciences"
https://edmo.seadatanet.org/report/3191,3191,National Institute of Water and Atmospheric Research
https://edmo.seadatanet.org/report/3193,3193,Pisces Conservation Ltd
https://edmo.seadatanet.org/report/3194,3194,Envision Marine Ltd
https://edmo.seadatanet.org/report/3195,3195,"University of Virginia, Department of Environmental Sciences"
https://edmo.seadatanet.org/report/3196,3196,University of Cambridge Department of Geography
https://edmo.seadatanet.org/report/3197,3197,"Birkbeck, University of London, Department of Geography, Environment and Development Studies"
https://edmo.seadatanet.org/report/3198,3198,University of Konstanz Limnological Institute
https://edmo.seadatanet.org/report/3199,3199,University of Manchester Faculty of Life Sciences
https://edmo.seadatanet.org/report/320,320,"University of Patras, Department of Biology, Laboratory of Zoology "
https://edmo.seadatanet.org/report/3200,3200,Marine Biological Surveys
https://edmo.seadatanet.org/report/3201,3201,Eastern Sea Fisheries Joint Committee
https://edmo.seadatanet.org/report/3202,3202,Institute of Estuarine and Coastal Studies
https://edmo.seadatanet.org/report/3203,3203,Kent Wildlife Trust
https://edmo.seadatanet.org/report/3204,3204,"Environmental Systems Science Centre, University of Reading"
https://edmo.seadatanet.org/report/3205,3205,SeaStar Survey
https://edmo.seadatanet.org/report/3206,3206,Sea-Scope Marine Environmental Consultants
https://edmo.seadatanet.org/report/3207,3207,Coastal & Marine Environmental Research
https://edmo.seadatanet.org/report/3208,3208,Centre for Research on Ecological Impacts of Coastal Cities
https://edmo.seadatanet.org/report/3209,3209,"University of Delaware College of Earth, Ocean, and Environment"
https://edmo.seadatanet.org/report/321,321,"University of the Aegean, Department of Marine Studies, Laboratory of Aquatic Ecosystem "
https://edmo.seadatanet.org/report/3210,3210,University of Minnesota Large Lakes Observatory
https://edmo.seadatanet.org/report/3211,3211,Abrehart Ecology
https://edmo.seadatanet.org/report/3212,3212,Centre for Marine and Coastal Studies Ltd
https://edmo.seadatanet.org/report/3213,3213,Seasearch
https://edmo.seadatanet.org/report/3214,3214,Hampshire & Isle of Wight Wildlife Trust
https://edmo.seadatanet.org/report/3215,3215,AMEC Environment & Infrastructure UK Limited
https://edmo.seadatanet.org/report/3217,3217,"Thanet Distrcit Council, Thanet Coast Project"
https://edmo.seadatanet.org/report/3218,3218,The Isles of Scilly Wildlife Trust
https://edmo.seadatanet.org/report/3219,3219,Cornwall Seal Group Research Trust
https://edmo.seadatanet.org/report/322,322,"University of the Aegean, Department of Environmental Studies, Laboratory of Environmental Chemistry "
https://edmo.seadatanet.org/report/3220,3220,Fawley Aquatic Research Laboratories Ltd
https://edmo.seadatanet.org/report/3221,3221,"Durham University, School of Biological and Biomedical Sciences"
https://edmo.seadatanet.org/report/3222,3222,Ambios Environmental Consultants Ltd
https://edmo.seadatanet.org/report/3223,3223,Canford School
https://edmo.seadatanet.org/report/3224,3224,National Museums Northern Ireland
https://edmo.seadatanet.org/report/3225,3225,Precision Marine Survey Limited
https://edmo.seadatanet.org/report/3226,3226,"University of Maryland Center for Environmental Science, Horn Point Laboratory"
https://edmo.seadatanet.org/report/3227,3227,Purdue University School of Civil Engineering
https://edmo.seadatanet.org/report/3228,3228,"US Army Corps of Engineers, San Francisco District"
https://edmo.seadatanet.org/report/3229,3229,"University of Texas at El Paso, Department of Geological Sciences"
https://edmo.seadatanet.org/report/323,323,"University of the Aegean, Department of Marine Studies, Remote Sensing Laboratory "
https://edmo.seadatanet.org/report/3230,3230,Dorset Natural History and Archaeological Society
https://edmo.seadatanet.org/report/3231,3231,Biological Records Centre
https://edmo.seadatanet.org/report/3232,3232,Ravensrodd Consultants Ltd
https://edmo.seadatanet.org/report/3233,3233,Field Studies Council
https://edmo.seadatanet.org/report/3234,3234,"PANGAEA, Data Publisher for Earth & Environmental Science"
https://edmo.seadatanet.org/report/3235,3235,Alaska Department of Fish and Wildlife (Anchorage)
https://edmo.seadatanet.org/report/3236,3236,"University of Glasgow Institute of Biodiversity, Animal Health and Comparative Medicine"
https://edmo.seadatanet.org/report/3237,3237,Alconbury Environmental Consultants
https://edmo.seadatanet.org/report/3238,3238,Lagoon Ecosystems Laboratory
https://edmo.seadatanet.org/report/3239,3239,Ecology Of Coastal Marine Systems
https://edmo.seadatanet.org/report/324,324,"University of Thessaly, Laboratory of Oceanography "
https://edmo.seadatanet.org/report/3240,3240,"University of La Reunion, Laboratory Of Geosciences La Reunion"
https://edmo.seadatanet.org/report/3241,3241,"University of Hull Department of Geography, Environment and Earth Sciences"
https://edmo.seadatanet.org/report/3242,3242,University of Oxford Department of Zoology
https://edmo.seadatanet.org/report/3244,3244,"Oregon State University, College of Earth, Ocean, and Atmospheric Sciences"
https://edmo.seadatanet.org/report/3245,3245,"Coastal Assessment, Liaison & Monitoring"
https://edmo.seadatanet.org/report/3246,3246,Indonesian Institute of Sciences (Bandung)
https://edmo.seadatanet.org/report/3247,3247,Agency for the Assessment and Application of Technology
https://edmo.seadatanet.org/report/3248,3248,British Ocean Sediment Core Research Facility
https://edmo.seadatanet.org/report/3249,3249,Senergy Ltd
https://edmo.seadatanet.org/report/325,325,"Demokritus University of Thrace, School of Engineering, Section of Hydraulics "
https://edmo.seadatanet.org/report/3251,3251,University of Reading School of Biological Sciences
https://edmo.seadatanet.org/report/3252,3252,APEM Limited
https://edmo.seadatanet.org/report/3253,3253,DONG Energy Power (UK) Ltd
https://edmo.seadatanet.org/report/3254,3254,Natural Resources Wales
https://edmo.seadatanet.org/report/3255,3255,Cardiff University School of Biosciences
https://edmo.seadatanet.org/report/326,326,Environmental Design Ltd.
https://edmo.seadatanet.org/report/3262,3262,Ecofys Netherlands B.V.
https://edmo.seadatanet.org/report/3263,3263,Navitus Bay Development Limited
https://edmo.seadatanet.org/report/3265,3265,Bundeswehr Technical Center for Ships and Naval Weapons
https://edmo.seadatanet.org/report/3269,3269,Federal Agency for Nature Conservation
https://edmo.seadatanet.org/report/327,327,"Maresco, Marine Research Services and Consulting"
https://edmo.seadatanet.org/report/3271,3271,South Georgia and the South Sandwich Islands Government
https://edmo.seadatanet.org/report/3272,3272,"Scottish Environment Protection Agency, Edinburgh Office"
https://edmo.seadatanet.org/report/3273,3273,"University of York, Department of Archaeology"
https://edmo.seadatanet.org/report/3274,3274,Ecologic Institute
https://edmo.seadatanet.org/report/3275,3275,Company for Environment & Coast
https://edmo.seadatanet.org/report/3276,3276,Coastal Research & Management
https://edmo.seadatanet.org/report/3277,3277,"EUCC, The Coastal Union Germany"
https://edmo.seadatanet.org/report/3279,3279,"Total Exploration and Production UK Limited, Aberdeen Office"
https://edmo.seadatanet.org/report/328,328,Velonakis Laboratories Ltd.
https://edmo.seadatanet.org/report/3280,3280,Ocean Exploration Trust
https://edmo.seadatanet.org/report/3281,3281,"NOAA, Center for Coastal Monitoring and Assessment"
https://edmo.seadatanet.org/report/3282,3282,Spalding Associates (Environmental) Ltd
https://edmo.seadatanet.org/report/3286,3286,Marine Environmental Data and Information Network
https://edmo.seadatanet.org/report/3287,3287,GGS Geo Consultancy
https://edmo.seadatanet.org/report/3288,3288,Portuguese Institute for Sea and Atmosphere
https://edmo.seadatanet.org/report/3289,3289,"Jardfeingi, the Faroe Islands Earth and Energy Directorate"
https://edmo.seadatanet.org/report/3290,3290,Bibby Remote Intervention
https://edmo.seadatanet.org/report/3292,3292,E.ON Climate & Renewables UK
https://edmo.seadatanet.org/report/3296,3296,"University of Milan Bicocca, Department of Earth and Environmental Sciences"
https://edmo.seadatanet.org/report/3299,3299,United States Geological Survey Leetown Science Center
https://edmo.seadatanet.org/report/33,33,Environment Agency Wales
https://edmo.seadatanet.org/report/330,330,"Research Centre for Energy, Environment and Technology "
https://edmo.seadatanet.org/report/3300,3300,City College of New York Department of Biology
https://edmo.seadatanet.org/report/3301,3301,Defence Centre for Operational Oceanography
https://edmo.seadatanet.org/report/3302,3302,York Potash Ltd
https://edmo.seadatanet.org/report/3304,3304,MERC Consultants
https://edmo.seadatanet.org/report/3305,3305,Irish Coastguard
https://edmo.seadatanet.org/report/3306,3306,Irish Maritime Development Office
https://edmo.seadatanet.org/report/3307,3307,Marine Casualty Investigation Board
https://edmo.seadatanet.org/report/3308,3308,Department of Transport
https://edmo.seadatanet.org/report/3309,3309,Irish Naval Service
https://edmo.seadatanet.org/report/331,331,Hellenic Society for the Protection of the Environment and the Cultural Heritage
https://edmo.seadatanet.org/report/3310,3310,Esri Ireland
https://edmo.seadatanet.org/report/3311,3311,Numerics Warehouse
https://edmo.seadatanet.org/report/3313,3313,Bord Gáis Energy
https://edmo.seadatanet.org/report/3315,3315,OpenHydro Ltd.
https://edmo.seadatanet.org/report/3316,3316,"Department of Housing, Local Government and Heritage"
https://edmo.seadatanet.org/report/3317,3317,ESB International
https://edmo.seadatanet.org/report/3318,3318,ECOFACT Environmental Consultants Ltd
https://edmo.seadatanet.org/report/3319,3319,EirEco Environmental Consultants Ltd
https://edmo.seadatanet.org/report/332,332,Meteorological Station L'Estartit
https://edmo.seadatanet.org/report/3320,3320,"Hellenic Centre for Marine Research, Institute of Marine Biological Resources and Inland Waters"
https://edmo.seadatanet.org/report/3321,3321,"Hellenic Centre for Marine Research, Institute of Marine Biological Resources and Inland Waters, Dept. of Marine Biological Resources"
https://edmo.seadatanet.org/report/3322,3322,"Hellenic Centre for Marine Research, Institute of Marine Biological Resources and Inland Waters, Dept. of Inland Waters"
https://edmo.seadatanet.org/report/3323,3323,University of Hamburg
https://edmo.seadatanet.org/report/3324,3324,University of Leipzig
https://edmo.seadatanet.org/report/3325,3325,"Royal Belgian Institute of Natural Sciences, Operational Directorate Natural Environment (Ostend)"
https://edmo.seadatanet.org/report/3326,3326,"IHE, Management Unit of North Sea and Scheldt Estuary Mathematical Models (Ostend)"
https://edmo.seadatanet.org/report/3327,3327,"Royal Belgian Institute of Natural Sciences, Operational Directorate Natural Environment"
https://edmo.seadatanet.org/report/3328,3328,"IHE, Management Unit of North Sea and Scheldt Estuary Mathematical Models"
https://edmo.seadatanet.org/report/3329,3329,"IHE, Management Unit of North Sea and Scheldt Estuary Mathematical Models"
https://edmo.seadatanet.org/report/333,333,Alicante University. Environmental Science and Natural Resources. 
https://edmo.seadatanet.org/report/3330,3330,"Royal Belgian Institute of Natural Sciences, Operational Directorate Natural Environment, Belgian Marine Data Centre"
https://edmo.seadatanet.org/report/3331,3331,University of New South Wales Climate Change Research Centre
https://edmo.seadatanet.org/report/3332,3332,Korea Institute Of Ocean Science & Technology
https://edmo.seadatanet.org/report/3333,3333,Korea Meteorological Administration
https://edmo.seadatanet.org/report/3334,3334,Indian National Centre For Ocean Information Services
https://edmo.seadatanet.org/report/3335,3335,"Second Institute of Oceanography, Ministry of Natural Resources"
https://edmo.seadatanet.org/report/3336,3336,"National Marine Data and Information Service,Ministry of Natural Resource"
https://edmo.seadatanet.org/report/3337,3337,University of Cape Town Department of Biological Sciences
